,original_index,current_dataindex
1779,36954,1779
1780,45991,1780
1781,45304,1781
1782,42420,1782
1783,9794,1783
1784,43405,1784
1785,23053,1785
1786,2963,1786
1787,36935,1787
1788,17774,1788
1789,14048,1789
1790,16598,1790
1791,7019,1791
1792,17313,1792
1793,8589,1793
1794,19248,1794
1795,12496,1795
1796,16475,1796
1797,24999,1797
1798,48267,1798
1799,44191,1799
1800,15208,1800
1801,46706,1801
1802,15105,1802
1803,1412,1803
1804,9353,1804
1805,17389,1805
1806,33952,1806
1807,42944,1807
1808,16272,1808
1809,38265,1809
1810,28266,1810
1811,35889,1811
1812,29064,1812
1813,9734,1813
1814,41014,1814
1815,46461,1815
1816,23798,1816
1817,33194,1817
1818,10431,1818
1819,32846,1819
1820,15577,1820
1821,5949,1821
1822,2402,1822
1823,1452,1823
1824,27290,1824
1825,48371,1825
1826,7962,1826
1827,46766,1827
1828,10005,1828
1829,23850,1829
1830,17289,1830
1831,1430,1831
1832,2314,1832
1833,39131,1833
1834,42636,1834
1835,48687,1835
1836,39820,1836
1837,671,1837
1838,34170,1838
1839,22930,1839
1840,16175,1840
1841,10843,1841
1842,3187,1842
1843,47498,1843
1844,18940,1844
1845,13169,1845
1846,27728,1846
1847,9495,1847
1848,35402,1848
1849,31555,1849
1850,37051,1850
1851,15711,1851
1852,21573,1852
1853,46952,1853
1854,27098,1854
1855,23234,1855
1856,19333,1856
1857,41762,1857
1858,11922,1858
1859,46335,1859
1860,22889,1860
1861,20821,1861
1862,27309,1862
1863,19346,1863
1864,46487,1864
1865,31161,1865
1866,1185,1866
1867,47238,1867
1868,42532,1868
1869,9639,1869
1870,31799,1870
1871,38314,1871
1872,42615,1872
1873,17151,1873
1874,5299,1874
1875,25674,1875
1876,42007,1876
1877,29189,1877
1878,28113,1878
1879,48448,1879
1880,7166,1880
1881,7709,1881
1882,30897,1882
1883,13899,1883
1884,16501,1884
1885,10543,1885
1886,17661,1886
1887,25822,1887
1888,30992,1888
1889,35440,1889
1890,37556,1890
1891,2838,1891
1892,47453,1892
1893,13300,1893
1894,37296,1894
1895,15947,1895
1896,29410,1896
1897,3694,1897
1898,42933,1898
1899,19735,1899
1900,26508,1900
1901,29315,1901
1902,34856,1902
1903,27514,1903
1904,11823,1904
1905,4957,1905
1906,19947,1906
1907,344,1907
1908,29508,1908
1909,21049,1909
1910,26705,1910
1911,25411,1911
1912,16579,1912
1913,40875,1913
1914,1709,1914
1915,25720,1915
1916,48785,1916
1917,28744,1917
1918,1197,1918
1919,39561,1919
1920,20299,1920
1921,28853,1921
1922,46393,1922
1923,46023,1923
1924,37979,1924
1925,48417,1925
1926,35709,1926
1927,2017,1927
1928,47298,1928
1929,15320,1929
1930,37848,1930
1931,11656,1931
1932,3383,1932
1933,16345,1933
1934,49264,1934
1935,38127,1935
1936,11354,1936
1937,15819,1937
1938,8351,1938
1939,29973,1939
1940,44639,1940
1941,27967,1941
1942,22048,1942
1943,25236,1943
1944,15615,1944
1945,14373,1945
1946,41709,1946
1947,42215,1947
1948,5877,1948
1949,27761,1949
1950,3,1950
1951,36311,1951
1952,34344,1952
1953,35839,1953
1954,43496,1954
1955,46929,1955
1956,7097,1956
1957,7496,1957
1958,3850,1958
1959,34707,1959
1960,2897,1960
1961,31991,1961
1962,3392,1962
1963,10578,1963
1964,6210,1964
1965,25697,1965
1966,17873,1966
1967,30221,1967
1968,41658,1968
1969,10984,1969
1970,34584,1970
1971,4728,1971
1972,13728,1972
1973,36126,1973
1974,49249,1974
1975,45826,1975
1976,39778,1976
1977,4023,1977
1978,38055,1978
1979,24855,1979
1980,30932,1980
1981,4762,1981
1982,30073,1982
1983,36423,1983
1984,31917,1984
1985,26197,1985
1986,18943,1986
1987,13071,1987
1988,25055,1988
1989,48904,1989
1990,2093,1990
1991,38007,1991
1992,36032,1992
1993,16278,1993
1994,8661,1994
1995,38015,1995
1996,3512,1996
1997,366,1997
1998,41661,1998
1999,33346,1999
2000,37528,2000
2001,30585,2001
2002,24216,2002
2003,25583,2003
2004,40611,2004
2005,30460,2005
2006,18521,2006
2007,37480,2007
2008,6450,2008
2009,45643,2009
2010,27854,2010
2011,33429,2011
2012,47693,2012
2013,6621,2013
2014,14422,2014
2015,31013,2015
2016,26286,2016
2017,17121,2017
2018,44915,2018
2019,34493,2019
2020,25276,2020
2021,24683,2021
2022,24840,2022
2023,5305,2023
2024,46262,2024
2025,18947,2025
2026,5715,2026
2027,48868,2027
2028,29796,2028
2029,39172,2029
2030,34888,2030
2031,39594,2031
2032,32639,2032
2033,14876,2033
2034,8333,2034
2035,14018,2035
2036,24234,2036
2037,5696,2037
2038,40057,2038
2039,34596,2039
2040,18707,2040
2041,30914,2041
2042,34094,2042
2043,19769,2043
2044,10782,2044
2045,29353,2045
2046,38676,2046
2047,44521,2047
2048,11293,2048
2049,15398,2049
2050,5408,2050
2051,40479,2051
2052,44674,2052
2053,48214,2053
2054,22215,2054
2055,8856,2055
2056,30498,2056
2057,23709,2057
2058,12264,2058
2059,20624,2059
2060,11447,2060
2061,14429,2061
2062,43246,2062
2063,13824,2063
2064,48690,2064
2065,25542,2065
2066,46227,2066
2067,37138,2067
2068,45703,2068
2069,8645,2069
2070,44559,2070
2071,27896,2071
2072,10994,2072
2073,16199,2073
2074,17913,2074
2075,39295,2075
2076,18170,2076
2077,46720,2077
2078,11838,2078
2079,16944,2079
2080,39363,2080
2081,17213,2081
2082,40187,2082
2083,22773,2083
2084,34649,2084
2085,1493,2085
2086,9671,2086
2087,8822,2087
2088,2386,2088
2089,26418,2089
2090,37416,2090
2091,18515,2091
2092,47122,2092
2093,12863,2093
2094,45259,2094
2095,28783,2095
2096,14773,2096
2097,9675,2097
2098,16927,2098
2099,25486,2099
2100,11171,2100
2101,5581,2101
2102,24456,2102
2103,47452,2103
2104,10736,2104
2105,26338,2105
2106,35062,2106
2107,16164,2107
2108,33212,2108
2109,41406,2109
2110,21198,2110
2111,17765,2111
2112,62,2112
2113,44715,2113
2114,14584,2114
2115,30182,2115
2116,41567,2116
2117,29900,2117
2118,37426,2118
2119,33863,2119
2120,37312,2120
2121,14860,2121
2122,34455,2122
2123,24589,2123
2124,17702,2124
2125,33430,2125
2126,1757,2126
2127,47007,2127
2128,20462,2128
2129,15051,2129
2130,39693,2130
2131,30452,2131
2132,27473,2132
2133,8276,2133
2134,23486,2134
2135,6344,2135
2136,23458,2136
2137,18432,2137
2138,28082,2138
2139,27698,2139
2140,35196,2140
2141,43973,2141
2142,30863,2142
2143,20441,2143
2144,27782,2144
2145,28630,2145
2146,25186,2146
2147,35344,2147
2148,3230,2148
2149,6653,2149
2150,9123,2150
2151,45319,2151
2152,4818,2152
2153,3613,2153
2154,25017,2154
2155,17185,2155
2156,42286,2156
2157,8550,2157
2158,25338,2158
2159,7408,2159
2160,37195,2160
2161,26275,2161
2162,1257,2162
2163,26603,2163
2164,14488,2164
2165,32621,2165
2166,6800,2166
2167,42076,2167
2168,9131,2168
2169,6014,2169
2170,48136,2170
2171,31424,2171
2172,21096,2172
2173,17388,2173
2174,36275,2174
2175,37226,2175
2176,37075,2176
2177,15319,2177
2178,1638,2178
2179,8660,2179
2180,25348,2180
2181,7977,2181
2182,11756,2182
2183,10498,2183
2184,12300,2184
2185,49584,2185
2186,39238,2186
2187,5564,2187
2188,25644,2188
2189,39019,2189
2190,15590,2190
2191,30037,2191
2192,34952,2192
2193,49247,2193
2194,20923,2194
2195,19192,2195
2196,8767,2196
2197,46688,2197
2198,25587,2198
2199,46474,2199
2200,46589,2200
2201,28194,2201
2202,31826,2202
2203,28242,2203
2204,19482,2204
2205,33483,2205
2206,9699,2206
2207,20027,2207
2208,4949,2208
2209,24537,2209
2210,27190,2210
2211,3989,2211
2212,16363,2212
2213,15965,2213
2214,48092,2214
2215,8384,2215
2216,43741,2216
2217,1588,2217
2218,38784,2218
2219,49174,2219
2220,48321,2220
2221,14703,2221
2222,22198,2222
2223,16887,2223
2224,38789,2224
2225,7164,2225
2226,34511,2226
2227,30986,2227
2228,14438,2228
2229,12873,2229
2230,28148,2230
2231,9811,2231
2232,33873,2232
2233,12002,2233
2234,4827,2234
2235,38516,2235
2236,7623,2236
2237,16619,2237
2238,37954,2238
2239,18245,2239
2240,17066,2240
2241,31893,2241
2242,32146,2242
2243,49353,2243
2244,372,2244
2245,26635,2245
2246,31191,2246
2247,18056,2247
2248,18539,2248
2249,3618,2249
2250,35299,2250
2251,21286,2251
2252,32834,2252
2253,26842,2253
2254,30026,2254
2255,30633,2255
2256,46135,2256
2257,22373,2257
2258,32178,2258
2259,21518,2259
2260,31248,2260
2261,4341,2261
2262,352,2262
2263,25435,2263
2264,20211,2264
2265,8838,2265
2266,9440,2266
2267,27261,2267
2268,15510,2268
2269,44828,2269
2270,8489,2270
2271,43817,2271
2272,32120,2272
2273,30805,2273
2274,46188,2274
2275,22705,2275
2276,48375,2276
2277,29126,2277
2278,46562,2278
2279,11426,2279
2280,1213,2280
2281,19878,2281
2282,13140,2282
2283,17983,2283
2284,44073,2284
2285,23713,2285
2286,47387,2286
2287,20911,2287
2288,38582,2288
2289,10287,2289
2290,31329,2290
2291,23296,2291
2292,42765,2292
2293,21987,2293
2294,34996,2294
2295,31463,2295
2296,12949,2296
2297,10100,2297
2298,28678,2298
2299,30168,2299
2300,17446,2300
2301,33989,2301
2302,39649,2302
2303,35110,2303
2304,17316,2304
2305,46399,2305
2306,8899,2306
2307,7781,2307
2308,16914,2308
2309,31069,2309
2310,19496,2310
2311,35639,2311
2312,40275,2312
2313,37525,2313
2314,38467,2314
2315,3939,2315
2316,1966,2316
2317,40809,2317
2318,40532,2318
2319,19497,2319
2320,30964,2320
2321,38847,2321
2322,41755,2322
2323,46465,2323
2324,37901,2324
2325,5589,2325
2326,37530,2326
2327,8850,2327
2328,32792,2328
2329,30561,2329
2330,5834,2330
2331,29682,2331
2332,5760,2332
2333,23376,2333
2334,17995,2334
2335,35381,2335
2336,13410,2336
2337,41034,2337
2338,30207,2338
2339,27519,2339
2340,33355,2340
2341,25263,2341
2342,35684,2342
2343,39472,2343
2344,30172,2344
2345,44992,2345
2346,32610,2346
2347,28726,2347
2348,44876,2348
2349,43036,2349
2350,17821,2350
2351,33350,2351
2352,11405,2352
2353,9075,2353
2354,34465,2354
2355,38592,2355
2356,39080,2356
2357,1267,2357
2358,13832,2358
2359,11487,2359
2360,162,2360
2361,12516,2361
2362,20170,2362
2363,31889,2363
2364,23319,2364
2365,26527,2365
2366,41228,2366
2367,9356,2367
2368,40968,2368
2369,38670,2369
2370,27525,2370
2371,43734,2371
2372,37648,2372
2373,30715,2373
2374,12107,2374
2375,35353,2375
2376,2795,2376
2377,45706,2377
2378,4917,2378
2379,16722,2379
2380,19394,2380
2381,20221,2381
2382,20129,2382
2383,18127,2383
2384,45062,2384
2385,17713,2385
2386,7552,2386
2387,41411,2387
2388,19067,2388
2389,49,2389
2390,5765,2390
2391,20767,2391
2392,6125,2392
2393,1813,2393
2394,46351,2394
2395,7448,2395
2396,33601,2396
2397,2211,2397
2398,4180,2398
2399,7756,2399
2400,48465,2400
2401,13635,2401
2402,11274,2402
2403,18744,2403
2404,31295,2404
2405,37982,2405
2406,16052,2406
2407,9422,2407
2408,20964,2408
2409,17067,2409
2410,6524,2410
2411,47123,2411
2412,38782,2412
2413,49727,2413
2414,11600,2414
2415,27396,2415
2416,14897,2416
2417,32805,2417
2418,7256,2418
2419,47580,2419
2420,28499,2420
2421,47351,2421
2422,2026,2422
2423,11361,2423
2424,4962,2424
2425,26435,2425
2426,49045,2426
2427,36344,2427
2428,49314,2428
2429,1501,2429
2430,46709,2430
2431,21126,2431
2432,24805,2432
2433,22783,2433
2434,4077,2434
2435,46736,2435
2436,11087,2436
2437,33197,2437
2438,9102,2438
2439,5752,2439
2440,14106,2440
2441,23173,2441
2442,49287,2442
2443,29688,2443
2444,17288,2444
2445,3879,2445
2446,25745,2446
2447,24696,2447
2448,39644,2448
2449,13581,2449
2450,29560,2450
2451,17656,2451
2452,39837,2452
2453,37225,2453
2454,31126,2454
2455,37883,2455
2456,34327,2456
2457,37527,2457
2458,43553,2458
2459,15235,2459
2460,4786,2460
2461,29391,2461
2462,7353,2462
2463,36904,2463
2464,13735,2464
2465,25109,2465
2466,30557,2466
2467,21779,2467
2468,39865,2468
2469,44990,2469
2470,12213,2470
2471,46004,2471
2472,4295,2472
2473,26083,2473
2474,5136,2474
2475,10381,2475
2476,35761,2476
2477,5213,2477
2478,46455,2478
2479,40313,2479
2480,38239,2480
2481,14972,2481
2482,26192,2482
