,original_index,current_dataindex
1779,46135,1779
1780,44394,1780
1781,6906,1781
1782,32822,1782
1783,9763,1783
1784,33862,1784
1785,33194,1785
1786,31573,1786
1787,26149,1787
1788,49762,1788
1789,46826,1789
1790,27609,1790
1791,48776,1791
1792,12685,1792
1793,4158,1793
1794,584,1794
1795,4950,1795
1796,37528,1796
1797,29926,1797
1798,8343,1798
1799,36068,1799
1800,4304,1800
1801,4409,1801
1802,13152,1802
1803,48012,1803
1804,38976,1804
1805,48477,1805
1806,25707,1806
1807,38582,1807
1808,48993,1808
1809,7079,1809
1810,27535,1810
1811,31126,1811
1812,6332,1812
1813,6742,1813
1814,25276,1814
1815,35989,1815
1816,641,1816
1817,34071,1817
1818,28377,1818
1819,37871,1819
1820,29365,1820
1821,31735,1821
1822,26098,1822
1823,6834,1823
1824,27640,1824
1825,47848,1825
1826,17408,1826
1827,42607,1827
1828,2355,1828
1829,31497,1829
1830,46668,1830
1831,31147,1831
1832,25449,1832
1833,21500,1833
1834,38623,1834
1835,16440,1835
1836,45991,1836
1837,17605,1837
1838,25697,1838
1839,25864,1839
1840,3727,1840
1841,10564,1841
1842,15683,1842
1843,38665,1843
1844,8958,1844
1845,22365,1845
1846,27521,1846
1847,3051,1847
1848,26192,1848
1849,2217,1849
1850,6065,1850
1851,2689,1851
1852,2776,1852
1853,10686,1853
1854,13581,1854
1855,34001,1855
1856,39218,1856
1857,25517,1857
1858,28101,1858
1859,49140,1859
1860,18384,1860
1861,6903,1861
1862,24050,1862
1863,36146,1863
1864,28128,1864
1865,1278,1865
1866,10439,1866
1867,13206,1867
1868,17231,1868
1869,41347,1869
1870,32990,1870
1871,43687,1871
1872,22100,1872
1873,22296,1873
1874,33114,1874
1875,43422,1875
1876,21468,1876
1877,25329,1877
1878,43429,1878
1879,162,1879
1880,19180,1880
1881,10739,1881
1882,35353,1882
1883,9788,1883
1884,3109,1884
1885,33752,1885
1886,45285,1886
1887,21707,1887
1888,6621,1888
1889,7936,1889
1890,19888,1890
1891,7012,1891
1892,48900,1892
1893,17774,1893
1894,41357,1894
1895,9294,1895
1896,31196,1896
1897,16914,1897
1898,30218,1898
1899,29712,1899
1900,29930,1900
1901,13355,1901
1902,2314,1902
1903,4330,1903
1904,11459,1904
1905,2093,1905
1906,48089,1906
1907,25227,1907
1908,39690,1908
1909,23227,1909
1910,42215,1910
1911,31916,1911
1912,11539,1912
1913,30135,1913
1914,19346,1914
1915,6154,1915
1916,868,1916
1917,33437,1917
1918,18156,1918
1919,32869,1919
1920,46623,1920
1921,965,1921
1922,16802,1922
1923,30790,1923
1924,722,1924
1925,12218,1925
1926,9132,1926
1927,9115,1927
1928,38371,1928
1929,24882,1929
1930,30073,1930
1931,13243,1931
1932,29161,1932
1933,47370,1933
1934,43347,1934
1935,8838,1935
1936,26635,1936
1937,9800,1937
1938,24690,1938
1939,44400,1939
1940,17915,1940
1941,36175,1941
1942,9106,1942
1943,33314,1943
1944,31399,1944
1945,47464,1945
1946,13096,1946
1947,48131,1947
1948,24152,1948
1949,14678,1949
1950,7511,1950
1951,31849,1951
1952,271,1952
1953,29435,1953
1954,39865,1954
1955,27503,1955
1956,1867,1956
1957,1857,1957
1958,29879,1958
1959,29796,1959
1960,11001,1960
1961,5299,1961
1962,32003,1962
1963,30897,1963
1964,35889,1964
1965,24602,1965
1966,34539,1966
1967,20221,1967
1968,33591,1968
1969,42840,1969
1970,28604,1970
1971,5734,1971
1972,22167,1972
1973,34165,1973
1974,28266,1974
1975,2321,1975
1976,27266,1976
1977,46729,1977
1978,36869,1978
1979,5091,1979
1980,41240,1980
1981,33429,1981
1982,16355,1982
1983,15591,1983
1984,36308,1984
1985,33637,1985
1986,35467,1986
1987,18509,1987
1988,25071,1988
1989,3890,1989
1990,9152,1990
1991,31547,1991
1992,4341,1992
1993,31811,1993
1994,7328,1994
1995,31339,1995
1996,15513,1996
1997,38784,1997
1998,18355,1998
1999,20684,1999
2000,5420,2000
2001,13849,2001
2002,38600,2002
2003,1966,2003
2004,34094,2004
2005,33069,2005
2006,45418,2006
2007,44810,2007
2008,37499,2008
2009,46952,2009
2010,22525,2010
2011,465,2011
2012,41424,2012
2013,30561,2013
2014,28496,2014
2015,6439,2015
2016,16758,2016
2017,26984,2017
2018,48687,2018
2019,26842,2019
2020,23053,2020
2021,47465,2021
2022,33535,2022
2023,6994,2023
2024,16965,2024
2025,47453,2025
2026,45775,2026
2027,29780,2027
2028,29915,2028
2029,13108,2029
2030,19333,2030
2031,13028,2031
2032,3579,2032
2033,29413,2033
2034,37024,2034
2035,20308,2035
2036,23911,2036
2037,26486,2037
2038,38166,2038
2039,25068,2039
2040,8482,2040
2041,49650,2041
2042,33302,2042
2043,35649,2043
2044,41541,2044
2045,37062,2045
2046,21638,2046
2047,36965,2047
2048,15263,2048
2049,45058,2049
2050,46186,2050
2051,23598,2051
2052,31991,2052
2053,14260,2053
2054,3388,2054
2055,43752,2055
2056,15040,2056
2057,16333,2057
2058,40088,2058
2059,24704,2059
2060,13248,2060
2061,44267,2061
2062,1790,2062
2063,45703,2063
2064,39029,2064
2065,31825,2065
2066,34010,2066
2067,7612,2067
2068,38151,2068
2069,19824,2069
2070,33430,2070
2071,14713,2071
2072,18563,2072
2073,35344,2073
2074,27025,2074
2075,10060,2075
2076,11944,2076
2077,10461,2077
2078,25295,2078
2079,8351,2079
2080,11543,2080
2081,42668,2081
2082,17439,2082
2083,1514,2083
2084,3118,2084
2085,25381,2085
2086,29026,2086
2087,7448,2087
2088,42654,2088
2089,1110,2089
2090,38741,2090
2091,17896,2091
2092,21083,2092
2093,7116,2093
2094,8527,2094
2095,22682,2095
2096,37228,2096
2097,7043,2097
2098,15296,2098
2099,33687,2099
2100,49280,2100
2101,17604,2101
2102,26966,2102
2103,39522,2103
2104,10627,2104
2105,6559,2105
2106,22886,2106
2107,34088,2107
2108,8316,2108
2109,11794,2109
2110,48865,2110
2111,24166,2111
2112,2897,2112
2113,48338,2113
2114,38155,2114
2115,1568,2115
2116,40314,2116
2117,37261,2117
2118,27349,2118
2119,251,2119
2120,49,2120
2121,47263,2121
2122,38938,2122
2123,38592,2123
2124,20461,2124
2125,38290,2125
2126,8335,2126
2127,648,2127
2128,23392,2128
2129,35199,2129
2130,14306,2130
2131,12810,2131
2132,28723,2132
2133,48619,2133
2134,40302,2134
2135,5098,2135
2136,22250,2136
2137,40498,2137
2138,22783,2138
2139,171,2139
2140,7729,2140
2141,35105,2141
2142,12380,2142
2143,33212,2143
2144,9175,2144
2145,20136,2145
2146,13664,2146
2147,13357,2147
2148,8772,2148
2149,17564,2149
2150,6839,2150
2151,1614,2151
2152,10100,2152
2153,28495,2153
2154,48499,2154
2155,3957,2155
2156,29259,2156
2157,35061,2157
2158,27854,2158
2159,1481,2159
2160,37952,2160
2161,46589,2161
2162,34528,2162
2163,42334,2163
2164,18468,2164
2165,13754,2165
2166,40787,2166
2167,23237,2167
2168,9358,2168
2169,13080,2169
2170,38103,2170
2171,26279,2171
2172,13701,2172
2173,47993,2173
2174,10289,2174
2175,34203,2175
2176,6430,2176
2177,36748,2177
2178,1165,2178
2179,3069,2179
2180,24682,2180
2181,19043,2181
2182,15310,2182
2183,34534,2183
2184,19327,2184
2185,27309,2185
2186,4383,2186
2187,39173,2187
2188,4586,2188
2189,15999,2189
2190,42472,2190
2191,38200,2191
2192,94,2192
2193,35299,2193
2194,4721,2194
2195,9356,2195
2196,39010,2196
2197,30992,2197
2198,38397,2198
2199,32626,2199
2200,25847,2200
2201,21848,2201
2202,42625,2202
2203,5250,2203
2204,47580,2204
2205,11252,2205
2206,3149,2206
2207,25657,2207
2208,24091,2208
2209,23728,2209
2210,25162,2210
2211,48757,2211
2212,25226,2212
2213,34266,2213
2214,9639,2214
2215,32997,2215
2216,477,2216
2217,15590,2217
2218,37235,2218
2219,34027,2219
2220,17290,2220
2221,11963,2221
2222,34177,2222
2223,25945,2223
2224,5164,2224
2225,8291,2225
2226,16607,2226
2227,44231,2227
2228,28082,2228
2229,17771,2229
2230,44938,2230
2231,31463,2231
2232,11540,2232
2233,19157,2233
2234,37296,2234
2235,42188,2235
2236,12139,2236
2237,44202,2237
2238,30498,2238
2239,1588,2239
2240,21205,2240
2241,18056,2241
2242,31378,2242
2243,36122,2243
2244,19620,2244
2245,10478,2245
2246,27999,2246
2247,34649,2247
2248,40171,2248
2249,3092,2249
2250,21342,2250
2251,15819,2251
2252,11599,2252
2253,34042,2253
2254,10549,2254
2255,11087,2255
2256,32894,2256
2257,15079,2257
2258,48099,2258
2259,4971,2259
2260,41499,2260
2261,39421,2261
2262,19768,2262
2263,18478,2263
2264,36896,2264
2265,23385,2265
2266,47411,2266
2267,45753,2267
2268,23318,2268
2269,37644,2269
2270,38091,2270
2271,32805,2271
2272,24130,2272
2273,35505,2273
2274,8871,2274
2275,6777,2275
2276,43036,2276
2277,12431,2277
2278,18245,2278
2279,22942,2279
2280,6115,2280
2281,16688,2281
2282,30718,2282
2283,19038,2283
2284,1622,2284
2285,15125,2285
2286,38516,2286
2287,18953,2287
2288,1697,2288
2289,11154,2289
2290,9123,2290
2291,12480,2291
2292,45394,2292
2293,41957,2293
2294,35839,2294
2295,12458,2295
2296,35558,2296
2297,14025,2297
2298,4115,2298
2299,23125,2299
2300,35053,2300
2301,12626,2301
2302,15998,2302
2303,17364,2303
2304,29325,2304
2305,37269,2305
2306,46639,2306
2307,16898,2307
2308,19209,2308
2309,48222,2309
2310,5024,2310
2311,30938,2311
2312,397,2312
2313,33689,2313
2314,6868,2314
2315,19964,2315
2316,15762,2316
2317,9675,2317
2318,12426,2318
2319,11868,2319
2320,38142,2320
2321,22051,2321
2322,30288,2322
2323,30221,2323
2324,15479,2324
2325,44674,2325
2326,17303,2326
2327,11487,2327
2328,7609,2328
2329,9877,2329
2330,35664,2330
2331,18819,2331
2332,37525,2332
2333,42662,2333
2334,43169,2334
2335,8634,2335
2336,2183,2336
2337,14365,2337
2338,14960,2338
2339,13732,2339
2340,4720,2340
2341,48334,2341
2342,1431,2342
2343,42638,2343
2344,17268,2344
2345,26802,2345
2346,41689,2346
2347,34798,2347
2348,36454,2348
2349,20588,2349
2350,29064,2350
2351,23890,2351
2352,18026,2352
2353,26139,2353
2354,10347,2354
2355,36658,2355
2356,47430,2356
2357,39907,2357
2358,13257,2358
2359,41442,2359
2360,36989,2360
2361,45826,2361
2362,12740,2362
2363,32401,2363
2364,13246,2364
2365,22595,2365
2366,10267,2366
2367,20417,2367
2368,38053,2368
2369,31161,2369
2370,41351,2370
2371,35432,2371
2372,34376,2372
2373,37527,2373
2374,33422,2374
2375,31603,2375
2376,26527,2376
2377,9316,2377
2378,13242,2378
2379,17955,2379
2380,12287,2380
2381,2640,2381
2382,31717,2382
2383,13315,2383
2384,6870,2384
2385,19182,2385
2386,10470,2386
2387,32625,2387
2388,38939,2388
2389,3878,2389
2390,33256,2390
2391,49690,2391
2392,18893,2392
2393,3549,2393
2394,31214,2394
2395,15786,2395
2396,35760,2396
2397,49108,2397
2398,7977,2398
2399,5324,2399
2400,33863,2400
2401,3879,2401
2402,11058,2402
2403,38915,2403
2404,27556,2404
2405,26850,2405
2406,15208,2406
2407,26158,2407
2408,23721,2408
2409,5839,2409
2410,38781,2410
2411,15523,2411
2412,40799,2412
2413,12370,2413
2414,11625,2414
2415,1650,2415
2416,15070,2416
2417,49146,2417
2418,38180,2418
2419,23798,2419
2420,8998,2420
2421,7242,2421
2422,7484,2422
2423,23198,2423
2424,45985,2424
2425,12308,2425
2426,31373,2426
2427,15764,2427
2428,5878,2428
2429,13444,2429
2430,30034,2430
2431,6824,2431
2432,33208,2432
2433,32758,2433
2434,33952,2434
2435,24932,2435
2436,5181,2436
2437,37324,2437
2438,41538,2438
2439,29973,2439
2440,22448,2440
2441,46855,2441
2442,10782,2442
2443,28864,2443
2444,26583,2444
2445,26243,2445
2446,1940,2446
2447,21389,2447
2448,25326,2448
2449,11659,2449
2450,47650,2450
2451,29002,2451
2452,38017,2452
2453,2056,2453
2454,13140,2454
2455,29697,2455
2456,48289,2456
2457,16431,2457
2458,32281,2458
2459,49539,2459
2460,8488,2460
2461,48714,2461
2462,45468,2462
2463,7900,2463
2464,623,2464
2465,45136,2465
2466,27750,2466
2467,28180,2467
2468,11358,2468
2469,48921,2469
2470,40374,2470
2471,24456,2471
2472,48109,2472
2473,33363,2473
2474,500,2474
2475,8115,2475
2476,17128,2476
2477,29985,2477
2478,46146,2478
2479,35601,2479
2480,19433,2480
2481,38170,2481
2482,46881,2482
